TID	familyID	evidence	value	rank	description	note
300	Cluster_302	priority_score	0.8960412115587124	0.8960412115587124	meta ranking based on multiple evidences	
301	Cluster_728	DNA_abundance	1239.7208546078432	0.9000698812019566	ranking based on single evidence	
302	Cluster_728	DNA_prevalence	0.8725490196078431	0.8913347309573725	ranking based on single evidence	
303	Cluster_728	priority_score	0.895681009146164	0.895681009146164	meta ranking based on multiple evidences	
304	Cluster_690	DNA_abundance	1266.9572582549022	0.9175401816911251	ranking based on single evidence	
305	Cluster_690	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
306	Cluster_690	priority_score	0.8944360076840677	0.8944360076840677	meta ranking based on multiple evidences	
307	Cluster_319	DNA_abundance	1186.8997385784317	0.8756114605171209	ranking based on single evidence	
308	Cluster_319	DNA_prevalence	0.8823529411764706	0.9095038434661076	ranking based on single evidence	
309	Cluster_319	priority_score	0.8922359098555748	0.8922359098555748	meta ranking based on multiple evidences	
310	Cluster_534	DNA_abundance	1444.7889472745098	0.9720475192173306	ranking based on single evidence	
311	Cluster_534	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
312	Cluster_534	priority_score	0.892067729170855	0.892067729170855	meta ranking based on multiple evidences	
313	Cluster_306	DNA_abundance	1123.5038920392155	0.8343815513626834	ranking based on single evidence	
314	Cluster_306	DNA_prevalence	0.9117647058823529	0.9552760307477288	ranking based on single evidence	
315	Cluster_306	priority_score	0.8907454749807014	0.8907454749807014	meta ranking based on multiple evidences	
316	Cluster_412	DNA_abundance	1248.8313461176467	0.9091544374563243	ranking based on single evidence	
317	Cluster_412	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
318	Cluster_412	priority_score	0.8904328810858763	0.8904328810858763	meta ranking based on multiple evidences	
319	Cluster_51	DNA_abundance	1177.7334424509802	0.8721174004192872	ranking based on single evidence	
320	Cluster_51	DNA_prevalence	0.8823529411764706	0.9095038434661076	ranking based on single evidence	
321	Cluster_51	priority_score	0.8904183539091604	0.8904183539091604	meta ranking based on multiple evidences	
322	Cluster_85	DNA_abundance	1401.7848130882358	0.9664570230607966	ranking based on single evidence	
323	Cluster_85	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
324	Cluster_85	priority_score	0.8897061921562611	0.8897061921562611	meta ranking based on multiple evidences	
325	Cluster_521	DNA_abundance	1172.3377662941173	0.8679245283018868	ranking based on single evidence	
326	Cluster_521	DNA_prevalence	0.8823529411764706	0.9095038434661076	ranking based on single evidence	
327	Cluster_521	priority_score	0.8882278542047616	0.8882278542047616	meta ranking based on multiple evidences	
328	Cluster_161	DNA_abundance	1370.3205064117653	0.9615653389238294	ranking based on single evidence	
329	Cluster_161	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
330	Cluster_161	priority_score	0.8876277184587413	0.8876277184587413	meta ranking based on multiple evidences	
331	Cluster_297	DNA_abundance	1280.338636166666	0.9273235499650594	ranking based on single evidence	
332	Cluster_297	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
333	Cluster_297	priority_score	0.8872270128203439	0.8872270128203439	meta ranking based on multiple evidences	
334	Cluster_629	DNA_abundance	1350.6972562745102	0.9573724668064291	ranking based on single evidence	
335	Cluster_629	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
336	Cluster_629	priority_score	0.8858370853878665	0.8858370853878665	meta ranking based on multiple evidences	
337	Cluster_14	DNA_abundance	1273.4640661568626	0.9238294898672257	ranking based on single evidence	
338	Cluster_14	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
339	Cluster_14	priority_score	0.8856246468439651	0.8856246468439651	meta ranking based on multiple evidences	
340	Cluster_99	DNA_abundance	1332.2189859803923	0.9510831586303284	ranking based on single evidence	
341	Cluster_99	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
342	Cluster_99	priority_score	0.8831352769962386	0.8831352769962386	meta ranking based on multiple evidences	
343	Cluster_626	DNA_abundance	1170.265419882353	0.8665269042627534	ranking based on single evidence	
344	Cluster_626	DNA_prevalence	0.8725490196078431	0.8913347309573725	ranking based on single evidence	
345	Cluster_626	priority_score	0.8787557673521302	0.8787557673521302	meta ranking based on multiple evidences	
346	Cluster_47	DNA_abundance	1073.0505522647056	0.803633822501747	ranking based on single evidence	
347	Cluster_47	DNA_prevalence	0.9215686274509803	0.9685534591194969	ranking based on single evidence	
348	Cluster_47	priority_score	0.8784199353213101	0.8784199353213101	meta ranking based on multiple evidences	
349	Cluster_481	DNA_abundance	1248.3416482352948	0.9077568134171907	ranking based on single evidence	
350	Cluster_481	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
351	Cluster_481	priority_score	0.8781717344425445	0.8781717344425445	meta ranking based on multiple evidences	
352	Cluster_87	DNA_abundance	1195.9377855882349	0.8805031446540881	ranking based on single evidence	
353	Cluster_87	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
354	Cluster_87	priority_score	0.8764665545948807	0.8764665545948807	meta ranking based on multiple evidences	
355	Cluster_394	DNA_abundance	1195.0223224019608	0.8791055206149546	ranking based on single evidence	
356	Cluster_394	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
357	Cluster_394	priority_score	0.875773582675261	0.875773582675261	meta ranking based on multiple evidences	
358	Cluster_360	DNA_abundance	1093.8409984803923	0.8176100628930818	ranking based on single evidence	
359	Cluster_360	DNA_prevalence	0.9019607843137255	0.9416491963661775	ranking based on single evidence	
360	Cluster_360	priority_score	0.8752568498497936	0.8752568498497936	meta ranking based on multiple evidences	
361	Cluster_622	DNA_abundance	1403.7518216372553	0.9671558350803634	ranking based on single evidence	
362	Cluster_622	DNA_prevalence	0.8333333333333334	0.7987421383647799	ranking based on single evidence	
363	Cluster_622	priority_score	0.8749181792614605	0.8749181792614605	meta ranking based on multiple evidences	
364	Cluster_528	DNA_abundance	1132.9308666960785	0.8413696715583509	ranking based on single evidence	
365	Cluster_528	DNA_prevalence	0.8823529411764706	0.9095038434661076	ranking based on single evidence	
366	Cluster_528	priority_score	0.8741110576996157	0.8741110576996157	meta ranking based on multiple evidences	
367	Cluster_793	DNA_abundance	1371.7215710980395	0.9629629629629629	ranking based on single evidence	
368	Cluster_793	DNA_prevalence	0.8333333333333334	0.7987421383647799	ranking based on single evidence	
369	Cluster_793	priority_score	0.8731984662171095	0.8731984662171095	meta ranking based on multiple evidences	
370	Cluster_683	DNA_abundance	1356.8389712254907	0.9594689028651293	ranking based on single evidence	
371	Cluster_683	DNA_prevalence	0.8333333333333334	0.7987421383647799	ranking based on single evidence	
372	Cluster_683	priority_score	0.8717591064982853	0.8717591064982853	meta ranking based on multiple evidences	
373	Cluster_535	DNA_abundance	1356.2363435882348	0.9587700908455625	ranking based on single evidence	
374	Cluster_535	DNA_prevalence	0.8333333333333334	0.7987421383647799	ranking based on single evidence	
375	Cluster_535	priority_score	0.8714705477824874	0.8714705477824874	meta ranking based on multiple evidences	
376	Cluster_32	DNA_abundance	1024.5282140980391	0.7791754018169113	ranking based on single evidence	
377	Cluster_32	DNA_prevalence	0.9411764705882353	0.9863731656184487	ranking based on single evidence	
378	Cluster_32	priority_score	0.8706163306270098	0.8706163306270098	meta ranking based on multiple evidences	
379	Cluster_473	DNA_abundance	1265.1535799411768	0.9168413696715584	ranking based on single evidence	
380	Cluster_473	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
381	Cluster_473	priority_score	0.8680829986173816	0.8680829986173816	meta ranking based on multiple evidences	
382	Cluster_378	DNA_abundance	1213.393658411765	0.8860936408106219	ranking based on single evidence	
383	Cluster_378	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
384	Cluster_378	priority_score	0.867908218001229	0.867908218001229	meta ranking based on multiple evidences	
385	Cluster_585	DNA_abundance	1088.827608039215	0.8155136268343816	ranking based on single evidence	
386	Cluster_585	DNA_prevalence	0.8921568627450981	0.9273235499650594	ranking based on single evidence	
387	Cluster_585	priority_score	0.8678320631990573	0.8678320631990573	meta ranking based on multiple evidences	
388	Cluster_1432	DNA_abundance	2084.790018921569	0.9874213836477987	ranking based on single evidence	
389	Cluster_1432	DNA_prevalence	0.8235294117647058	0.7739343116701607	ranking based on single evidence	
390	Cluster_1432	priority_score	0.8677398789049292	0.8677398789049292	meta ranking based on multiple evidences	
391	Cluster_1052	DNA_abundance	1258.2633367058827	0.9140461215932913	ranking based on single evidence	
392	Cluster_1052	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
393	Cluster_1052	priority_score	0.8668280606386228	0.8668280606386228	meta ranking based on multiple evidences	
394	Cluster_522	DNA_abundance	1256.9362438137252	0.9133473095737247	ranking based on single evidence	
395	Cluster_522	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
396	Cluster_522	priority_score	0.866513695268215	0.866513695268215	meta ranking based on multiple evidences	
397	Cluster_101	DNA_abundance	1195.388385882353	0.8798043326345213	ranking based on single evidence	
398	Cluster_101	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
399	Cluster_101	priority_score	0.8648803496092183	0.8648803496092183	meta ranking based on multiple evidences	
400	Cluster_380	DNA_abundance	1103.8397136764713	0.8218029350104822	ranking based on single evidence	
401	Cluster_380	DNA_prevalence	0.8823529411764706	0.9095038434661076	ranking based on single evidence	
402	Cluster_380	priority_score	0.8634321048768052	0.8634321048768052	meta ranking based on multiple evidences	
403	Cluster_545	DNA_abundance	1128.1394197843135	0.8371767994409504	ranking based on single evidence	
404	Cluster_545	DNA_prevalence	0.8725490196078431	0.8913347309573725	ranking based on single evidence	
405	Cluster_545	priority_score	0.863407323781631	0.863407323781631	meta ranking based on multiple evidences	
406	Cluster_776	DNA_abundance	1466.8862771960783	0.9755415793151643	ranking based on single evidence	
407	Cluster_776	DNA_prevalence	0.8235294117647058	0.7739343116701607	ranking based on single evidence	
408	Cluster_776	priority_score	0.8631214692163327	0.8631214692163327	meta ranking based on multiple evidences	
409	Cluster_423	DNA_abundance	1098.8874497254906	0.8190076869322153	ranking based on single evidence	
410	Cluster_423	DNA_prevalence	0.8823529411764706	0.9095038434661076	ranking based on single evidence	
411	Cluster_423	priority_score	0.8618868037536108	0.8618868037536108	meta ranking based on multiple evidences	
412	Cluster_746	DNA_abundance	1243.537218039216	0.9028651292802237	ranking based on single evidence	
413	Cluster_746	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
414	Cluster_746	priority_score	0.8617676876277757	0.8617676876277757	meta ranking based on multiple evidences	
415	Cluster_722	DNA_abundance	1388.2896826274516	0.9650593990216632	ranking based on single evidence	
416	Cluster_722	DNA_prevalence	0.8235294117647058	0.7739343116701607	ranking based on single evidence	
417	Cluster_722	priority_score	0.8589939999328848	0.8589939999328848	meta ranking based on multiple evidences	
418	Cluster_428	DNA_abundance	1041.4787948333337	0.7875611460517121	ranking based on single evidence	
419	Cluster_428	DNA_prevalence	0.9019607843137255	0.9416491963661775	ranking based on single evidence	
420	Cluster_428	priority_score	0.8577398620365182	0.8577398620365182	meta ranking based on multiple evidences	
421	Cluster_131	DNA_abundance	1369.571833333333	0.9608665269042628	ranking based on single evidence	
422	Cluster_131	DNA_prevalence	0.8235294117647058	0.7739343116701607	ranking based on single evidence	
423	Cluster_131	priority_score	0.8573290461602989	0.8573290461602989	meta ranking based on multiple evidences	
424	Cluster_680	DNA_abundance	1162.3543817647062	0.8630328441649197	ranking based on single evidence	
425	Cluster_680	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
426	Cluster_680	priority_score	0.8566973665160743	0.8566973665160743	meta ranking based on multiple evidences	
427	Cluster_37	DNA_abundance	1019.0257482352939	0.7763801537386443	ranking based on single evidence	
428	Cluster_37	DNA_prevalence	0.9117647058823529	0.9552760307477288	ranking based on single evidence	
429	Cluster_37	priority_score	0.8565873044073662	0.8565873044073662	meta ranking based on multiple evidences	
430	Cluster_903	DNA_abundance	1160.675946470588	0.8609364081062194	ranking based on single evidence	
